Count,Hour,Temperature,Humidity,Seasons
665,6,24.8,84,Summer
1321,7,25,83,Summer
2114,8,25.5,80,Summer
1240,9,26.6,73,Summer
836,10,27.4,70,Summer
887,11,27.5,70,Summer
1013,12,28.3,68,Summer
1046,13,28.9,68,Summer
999,14,29.5,62,Summer
1094,15,30.2,62,Summer
1291,16,30,67,Summer
1782,17,30.1,65,Summer
2884,18,30.8,60,Summer
2320,19,29.8,68,Summer
2069,20,28.2,76,Summer
1924,21,27.2,80,Summer
1879,22,26.7,82,Summer
1439,23,26.2,84,Summer
1169,0,25.7,85,Summer
1062,1,25.4,85,Summer
783,2,25.3,85,Summer
545,3,25.2,83,Summer
307,4,25.1,82,Summer
266,5,24.8,86,Summer
356,6,24.6,86,Summer
537,7,24.9,81,Summer
787,8,26.1,74,Summer
909,9,27,70,Summer
910,10,27.8,68,Summer
945,11,29,65,Summer
1039,12,30.2,58,Summer
1078,13,30.7,59,Summer
1038,14,30.7,59,Summer
1058,15,31.1,59,Summer
1177,16,31.7,55,Summer
1433,17,31.5,53,Summer
1624,18,31.1,55,Summer
1797,19,30.4,59,Summer
2023,20,29.2,63,Summer
2011,21,28.2,64,Summer
1682,22,27.6,70,Summer
1278,23,26.6,80,Summer
1143,0,26,82,Summer
868,1,25.5,83,Summer
632,2,25.1,85,Summer
443,3,24.8,86,Summer
278,4,24.6,86,Summer
223,5,24.5,85,Summer
292,6,24.8,83,Summer
402,7,25.2,80,Summer
613,8,26.2,75,Summer
715,9,27,71,Summer
701,10,28.5,66,Summer
712,11,28.7,64,Summer
803,12,30.1,58,Summer
810,13,31.4,53,Summer
822,14,32.4,50,Summer
946,15,32.9,49,Summer
1125,16,32.8,52,Summer
1247,17,32.7,52,Summer
1466,18,32.2,55,Summer
1847,19,31.2,62,Summer
2058,20,29.2,72,Summer
1924,21,28.1,74,Summer
1607,22,27.5,77,Summer
1113,23,27,78,Summer
732,0,26.5,81,Summer
498,1,25.9,83,Summer
469,2,25.4,84,Summer
276,3,25.1,85,Summer
211,4,24.6,84,Summer
324,5,24.3,85,Summer
703,6,24,85,Summer
1344,7,24.5,73,Summer
1935,8,26.4,69,Summer
1014,9,28,64,Summer
678,10,29.8,54,Summer
688,11,31.5,51,Summer
719,12,32.4,49,Summer
727,13,33,51,Summer
691,14,33.7,45,Summer
745,15,33.4,44,Summer
818,16,33.3,46,Summer
1425,17,33,46,Summer
2636,18,32.3,47,Summer
2368,19,31.2,52,Summer
2362,20,29.3,58,Summer
2241,21,28,64,Summer
1934,22,27.2,69,Summer
1285,23,26.6,75,Summer
1003,0,26.4,76,Summer
692,1,25.8,78,Summer
497,2,25.3,78,Summer
372,3,24.8,80,Summer
222,4,24.4,80,Summer
372,5,24.1,81,Summer
713,6,24,81,Summer
1356,7,24.4,75,Summer
1955,8,25.8,69,Summer
1031,9,27.5,60,Summer
719,10,29.2,55,Summer
797,11,30.4,53,Summer
803,12,30.8,57,Summer
763,13,31.1,53,Summer
786,14,31.8,49,Summer
878,15,31.9,51,Summer
1062,16,32,51,Summer
1591,17,31.8,52,Summer
2770,18,31.3,55,Summer
2326,19,30.6,57,Summer
2174,20,28.9,64,Summer
2273,21,27.9,69,Summer
1940,22,27.2,70,Summer
1340,23,26.6,76,Summer
1002,0,26.2,79,Summer
741,1,25.7,80,Summer
526,2,25.2,82,Summer
381,3,24.7,84,Summer
266,4,24.3,83,Summer
327,5,23.9,83,Summer
695,6,23.7,83,Summer
1308,7,24.2,74,Summer
1944,8,25.8,71,Summer
982,9,27.2,59,Summer
722,10,28.9,61,Summer
701,11,30.2,53,Summer
780,12,31.2,51,Summer
778,13,32.1,51,Summer
762,14,32.7,49,Summer
776,15,32.9,46,Summer
912,16,33.1,42,Summer
1596,17,32.6,46,Summer
2692,18,32,50,Summer
2281,19,30.6,54,Summer
2202,20,28.8,66,Summer
2188,21,28,69,Summer
1980,22,27.2,73,Summer
1354,23,26.4,76,Summer
1068,0,25.9,76,Summer
824,1,25.4,79,Summer
591,2,24.8,80,Summer
393,3,24.4,85,Summer
231,4,24,87,Summer
329,5,23.6,88,Summer
672,6,23.3,83,Summer
1315,7,23.6,75,Summer
1993,8,25.5,65,Summer
985,9,27.6,62,Summer
695,10,29.4,56,Summer
687,11,30.7,48,Summer
828,12,31.7,42,Summer
798,13,32.6,47,Summer
722,14,33.1,47,Summer
827,15,33.7,41,Summer
1017,16,33.7,43,Summer
1536,17,34,44,Summer
2640,18,33,51,Summer
2245,19,31.6,58,Summer
2114,20,29.8,62,Summer
2122,21,28.8,69,Summer
1870,22,28,76,Summer
1318,23,27.2,78,Summer
1041,0,26.7,80,Summer
773,1,26.1,81,Summer
557,2,25.7,84,Summer
428,3,25.4,84,Summer
267,4,25.1,83,Summer
327,5,24.9,83,Summer
672,6,24.6,82,Summer
1251,7,25.2,75,Summer
1896,8,26.6,70,Summer
1029,9,28.4,65,Summer
641,10,29.8,59,Summer
791,11,31.6,54,Summer
822,12,32.6,51,Summer
805,13,32.4,54,Summer
741,14,33.4,52,Summer
794,15,34.1,45,Summer
928,16,34.3,45,Summer
1468,17,34.3,44,Summer
2419,18,33.9,42,Summer
2084,19,32.9,44,Summer
1888,20,30.9,51,Summer
1869,21,29.8,59,Summer
1782,22,28.8,65,Summer
1426,23,28.2,70,Summer
1132,0,27.5,73,Summer
945,1,27,74,Summer
684,2,26.4,72,Summer
477,3,26.1,74,Summer
347,4,25.6,77,Summer
292,5,25,78,Summer
381,6,24.9,76,Summer
491,7,25.3,71,Summer
720,8,27.4,63,Summer
729,9,29.6,57,Summer
699,10,31.4,51,Summer
676,11,32.9,45,Summer
735,12,34.2,35,Summer
727,13,35.2,34,Summer
682,14,36.3,34,Summer
785,15,36.5,35,Summer
883,16,36.8,30,Summer
1011,17,36.3,36,Summer
1202,18,35,42,Summer
1423,19,33.4,51,Summer
1655,20,31.5,53,Summer
1731,21,30.2,54,Summer
1588,22,29.4,55,Summer
1288,23,28.8,56,Summer
1088,0,28.1,56,Summer
772,1,27.3,60,Summer
587,2,26.8,63,Summer
438,3,26.3,63,Summer
270,4,25.9,71,Summer
256,5,25.5,72,Summer
286,6,25.3,73,Summer
360,7,25.8,67,Summer
477,8,27.9,60,Summer
526,9,30.5,54,Summer
522,10,32.2,50,Summer
499,11,33.8,45,Summer
560,12,35.5,39,Summer
569,13,36.7,33,Summer
565,14,37.4,34,Summer
632,15,37.5,33,Summer
771,16,37.8,31,Summer
965,17,37.6,33,Summer
1212,18,36.3,35,Summer
1478,19,34.5,47,Summer
1688,20,33.3,50,Summer
1666,21,32.3,50,Summer
1346,22,31.7,51,Summer
1030,23,31.2,52,Summer
792,0,30.6,50,Summer
542,1,30,52,Summer
382,2,29.7,53,Summer
238,3,29.6,50,Summer
174,4,29.3,51,Summer
310,5,29.3,55,Summer
652,6,29.2,58,Summer
1241,7,29.3,58,Summer
1889,8,30,56,Summer
985,9,31,55,Summer
636,10,31.8,51,Summer
611,11,32.7,48,Summer
655,12,34.1,47,Summer
688,13,33.8,47,Summer
670,14,34.3,45,Summer
739,15,35.4,46,Summer
960,16,34.8,47,Summer
1310,17,34.8,49,Summer
2405,18,33.9,53,Summer
2112,19,32.6,58,Summer
2051,20,31.5,61,Summer
1994,21,30.8,60,Summer
1697,22,30.3,60,Summer
1157,23,30,58,Summer
874,0,29.6,61,Summer
715,1,29.1,64,Summer
487,2,28.6,66,Summer
332,3,28.2,65,Summer
218,4,27.8,67,Summer
306,5,27.5,70,Summer
673,6,27.2,71,Summer
1213,7,27.8,63,Summer
1820,8,29.9,59,Summer
926,9,31.7,59,Summer
610,10,32.4,54,Summer
620,11,33.9,46,Summer
671,12,34.5,50,Summer
688,13,36.4,41,Summer
649,14,35.8,49,Summer
735,15,35.8,47,Summer
834,16,34.9,51,Summer
1297,17,34.9,51,Summer
2300,18,34.9,53,Summer
1968,19,33.1,57,Summer
1834,20,31.1,63,Summer
1899,21,30.2,65,Summer
1773,22,29.8,66,Summer
1193,23,29.3,66,Summer
939,0,28.9,66,Summer
726,1,28.7,67,Summer
499,2,28.8,68,Summer
327,3,28.9,69,Summer
212,4,28.5,74,Summer
299,5,28.3,74,Summer
657,6,28.1,75,Summer
1171,7,28.3,72,Summer
1893,8,28.7,70,Summer
995,9,29.4,66,Summer
696,10,30.7,61,Summer
749,11,30.7,63,Summer
791,12,31.1,60,Summer
783,13,32.3,56,Summer
754,14,33,53,Summer
781,15,34,50,Summer
977,16,34.1,52,Summer
1412,17,33.2,56,Summer
2416,18,32.2,58,Summer
2039,19,31.7,60,Summer
1935,20,30.9,67,Summer
1811,21,29.7,74,Summer
1767,22,28.8,76,Summer
1289,23,28,77,Summer
939,0,27.7,78,Summer
718,1,27.6,79,Summer
498,2,27.6,78,Summer
355,3,27.7,76,Summer
252,4,27.7,75,Summer
306,5,27.4,78,Summer
602,6,27.4,77,Summer
1175,7,27.7,75,Summer
1823,8,28.3,72,Summer
966,9,29.1,69,Summer
644,10,29.5,68,Summer
614,11,30.2,67,Summer
600,12,32,57,Summer
628,13,32.4,54,Summer
706,14,33,56,Summer
774,15,33.1,58,Summer
920,16,33.5,57,Summer
1394,17,33.1,59,Summer
2367,18,33.2,59,Summer
1994,19,32.3,63,Summer
1790,20,31,68,Summer
1868,21,30,74,Summer
1709,22,29.4,78,Summer
1273,23,29,79,Summer
909,0,28.6,80,Summer
747,1,28.3,78,Summer
537,2,27.8,79,Summer
371,3,27.6,80,Summer
218,4,27.3,85,Summer
295,5,27.2,86,Summer
647,6,27.2,85,Summer
1111,7,27.6,80,Summer
1763,8,28.5,76,Summer
934,9,29.9,69,Summer
639,10,31.2,61,Summer
619,11,32.7,56,Summer
714,12,33.7,53,Summer
653,13,35.3,48,Summer
507,14,34.1,57,Summer
776,15,35.3,52,Summer
905,16,35,55,Summer
1289,17,34.7,59,Summer
2183,18,33.7,62,Summer
1657,19,32,68,Summer
1565,20,30.7,73,Summer
1547,21,30.3,75,Summer
1507,22,29.9,74,Summer
1182,23,29.7,76,Summer
992,0,29.4,78,Summer
875,1,29.1,79,Summer
656,2,28.8,80,Summer
461,3,28.5,81,Summer
340,4,28.3,83,Summer
248,5,28.1,84,Summer
313,6,28,85,Summer
428,7,28.4,82,Summer
606,8,29.6,75,Summer
671,9,30.6,74,Summer
654,10,32,65,Summer
592,11,32.8,62,Summer
632,12,33.6,62,Summer
741,13,34.2,58,Summer
314,14,34.4,65,Summer
468,15,28.9,86,Summer
706,16,28.6,82,Summer
863,17,28.2,83,Summer
843,18,29,81,Summer
974,19,29.3,78,Summer
1095,20,29.2,82,Summer
1211,21,29.1,78,Summer
1158,22,29,74,Summer
1039,23,28.6,74,Summer
921,0,28.4,70,Summer
636,1,28,71,Summer
511,2,27.7,73,Summer
403,3,27.4,73,Summer
245,4,27,74,Summer
199,5,26.7,75,Summer
266,6,26.4,76,Summer
345,7,26.9,69,Summer
456,8,28.6,63,Summer
519,9,30.6,54,Summer
473,10,32.4,48,Summer
476,11,33.6,46,Summer
644,12,33.8,47,Summer
622,13,34.4,41,Summer
630,14,35.4,43,Summer
713,15,35.9,37,Summer
760,16,36,33,Summer
895,17,36.3,36,Summer
1141,18,35.8,35,Summer
1486,19,34.4,39,Summer
1697,20,32.3,48,Summer
1638,21,31.1,47,Summer
1406,22,30.4,45,Summer
1108,23,29.9,45,Summer
810,0,29.2,50,Summer
575,1,28.5,54,Summer
363,2,28,57,Summer
253,3,27.4,59,Summer
209,4,26.7,62,Summer
273,5,26.4,62,Summer
668,6,26.2,64,Summer
1130,7,26.8,59,Summer
1646,8,28.8,56,Summer
866,9,30.5,53,Summer
609,10,32,50,Summer
623,11,33.2,46,Summer
663,12,33.6,48,Summer
688,13,34.7,43,Summer
645,14,35.3,41,Summer
666,15,35.5,43,Summer
845,16,36.4,40,Summer
1224,17,35.4,44,Summer
2347,18,36.5,38,Summer
2016,19,35.2,43,Summer
1947,20,33.9,46,Summer
1875,21,33.1,48,Summer
1552,22,32.5,50,Summer
1202,23,31.7,52,Summer
901,0,31,54,Summer
695,1,30.2,57,Summer
476,2,29.8,57,Summer
334,3,29.3,57,Summer
244,4,28.8,58,Summer
284,5,28.3,60,Summer
584,6,27.9,63,Summer
1091,7,27.9,60,Summer
1665,8,29.3,51,Summer
860,9,30.9,47,Summer
582,10,32.7,43,Summer
583,11,34.1,40,Summer
626,12,35.2,39,Summer
623,13,36.1,38,Summer
579,14,36.4,35,Summer
665,15,37.8,34,Summer
763,16,37,38,Summer
1184,17,38,36,Summer
2092,18,36.2,45,Summer
1865,19,34.9,47,Summer
1772,20,33.5,50,Summer
1719,21,32.7,51,Summer
1613,22,31.6,66,Summer
1097,23,31,65,Summer
875,0,30.5,68,Summer
724,1,29.9,70,Summer
501,2,29.5,69,Summer
362,3,29.1,64,Summer
250,4,28.5,69,Summer
315,5,28.3,68,Summer
622,6,27.8,73,Summer
1061,7,28.2,68,Summer
1550,8,30.3,59,Summer
853,9,32.4,53,Summer
540,10,34.3,45,Summer
521,11,35.8,41,Summer
569,12,36.8,39,Summer
533,13,37.9,38,Summer
475,14,38.7,38,Summer
531,15,39.3,37,Summer
561,16,39.4,39,Summer
1033,17,39,41,Summer
1929,18,37.8,47,Summer
1553,19,36.1,56,Summer
1441,20,34.5,62,Summer
1500,21,33.3,64,Summer
1367,22,32.6,64,Summer
1046,23,32.3,67,Summer
850,0,31.9,67,Summer
647,1,31.5,69,Summer
459,2,31.5,68,Summer
295,3,31.1,70,Summer
215,4,31.1,54,Summer
265,5,30.7,57,Summer
578,6,30.4,54,Summer
1006,7,30.5,53,Summer
1579,8,31.6,50,Summer
813,9,32.9,49,Summer
549,10,34.4,46,Summer
547,11,35.3,45,Summer
562,12,36.6,41,Summer
550,13,36.7,44,Summer
535,14,37.3,40,Summer
605,15,36.6,44,Summer
676,16,37.9,39,Summer
1066,17,37.4,44,Summer
1881,18,36.7,47,Summer
1605,19,35.2,52,Summer
1480,20,33.9,58,Summer
1535,21,33.3,63,Summer
1375,22,32.9,64,Summer
1020,23,32.4,64,Summer
763,0,32.1,67,Summer
675,1,31.7,68,Summer
443,2,31.5,68,Summer
327,3,31.2,68,Summer
236,4,31,73,Summer
266,5,30.5,72,Summer
544,6,30.5,62,Summer
937,7,30.8,58,Summer
1471,8,31.8,55,Summer
784,9,33,50,Summer
530,10,34.3,48,Summer
575,11,35.7,42,Summer
585,12,36.8,41,Summer
585,13,36.8,44,Summer
575,14,37.4,40,Summer
600,15,37.4,44,Summer
763,16,36.7,44,Summer
1105,17,35.8,49,Summer
1920,18,34.4,53,Summer
1558,19,33.5,54,Summer
1517,20,32.2,58,Summer
1511,21,31.2,63,Summer
1421,22,30.6,64,Summer
1103,23,30.2,62,Summer
953,0,30,61,Summer
872,1,29.9,61,Summer
594,2,29.9,59,Summer
435,3,29.7,57,Summer
304,4,29.5,60,Summer
234,5,29.2,62,Summer
289,6,29.1,63,Summer
405,7,29.4,62,Summer
568,8,30.2,61,Summer
598,9,31.3,58,Summer
569,10,32.3,56,Summer
655,11,33.4,52,Summer
640,12,33.2,52,Summer
703,13,33.6,54,Summer
676,14,33.1,54,Summer
690,15,34.7,48,Summer
700,16,34.5,49,Summer
901,17,34.3,48,Summer
1044,18,33.2,52,Summer
1277,19,32,57,Summer
1387,20,30.2,66,Summer
1377,21,29.2,73,Summer
1337,22,28.6,74,Summer
1155,23,28.2,78,Summer
983,0,28,82,Summer
758,1,27.7,83,Summer
509,2,27.5,83,Summer
401,3,27.3,84,Summer
253,4,27.3,83,Summer
188,5,27.3,84,Summer
222,6,27.3,83,Summer
223,7,27.5,86,Summer
309,8,27.5,95,Summer
422,9,29.1,76,Summer
461,10,29.5,78,Summer
499,11,31.2,63,Summer
565,12,32.5,59,Summer
600,13,33,56,Summer
639,14,33.3,55,Summer
712,15,33.7,55,Summer
818,16,33.6,57,Summer
978,17,32.8,61,Summer
1247,18,31.8,63,Summer
1411,19,30.9,68,Summer
1524,20,30,72,Summer
1465,21,29.3,75,Summer
1286,22,29.1,77,Summer
942,23,28.8,79,Summer
707,0,28.7,79,Summer
455,1,28.7,80,Summer
309,2,28.6,80,Summer
219,3,28.6,81,Summer
162,4,28.4,82,Summer
258,5,28.3,83,Summer
546,6,28.3,83,Summer
699,7,28.5,82,Summer
797,8,28.7,86,Summer
614,9,28.4,87,Summer
533,10,29.8,76,Summer
569,11,31.3,70,Summer
613,12,33.2,59,Summer
666,13,34.3,54,Summer
571,14,34,59,Summer
646,15,33.6,58,Summer
752,16,34.6,55,Summer
1063,17,35,53,Summer
1956,18,32.8,63,Summer
1548,19,32.2,65,Summer
1537,20,31.3,65,Summer
1611,21,30.6,70,Summer
1371,22,30.1,72,Summer
969,23,29.4,79,Summer
842,0,28.8,72,Summer
619,1,28.2,68,Summer
443,2,27.9,68,Summer
278,3,27.6,69,Summer
201,4,27.3,68,Summer
273,5,27.1,69,Summer
634,6,26.8,70,Summer
1059,7,27,69,Summer
1695,8,28.5,64,Summer
961,9,29.3,66,Summer
635,10,30.1,65,Summer
657,11,31.4,59,Summer
770,12,31.9,57,Summer
662,13,33,55,Summer
658,14,34,50,Summer
698,15,34.3,49,Summer
855,16,35.4,45,Summer
1232,17,35.6,44,Summer
2274,18,34.6,50,Summer
1898,19,32.9,56,Summer
1836,20,31.1,64,Summer
1826,21,30.3,69,Summer
1664,22,29.8,75,Summer
1136,23,29.5,78,Summer
853,0,29.1,77,Summer
700,1,28.5,80,Summer
489,2,28.3,84,Summer
322,3,28.3,84,Summer
183,4,28,85,Summer
260,5,27.9,84,Summer
614,6,27.6,84,Summer
1079,7,28.2,82,Summer
1693,8,28.6,80,Summer
920,9,30.2,66,Summer
657,10,31.6,58,Summer
624,11,32.7,55,Summer
629,12,34.1,46,Summer
673,13,34.4,48,Summer
670,14,33.6,50,Summer
687,15,34.5,47,Summer
839,16,35.1,40,Summer
1266,17,35,37,Summer
2326,18,34.5,45,Summer
1983,19,32.6,60,Summer
1822,20,31,66,Summer
1783,21,29.7,71,Summer
1628,22,29.5,73,Summer
1180,23,29.1,77,Summer
929,0,28.9,75,Summer
733,1,28.8,75,Summer
466,2,28.5,79,Summer
334,3,28.3,80,Summer
189,4,28.1,81,Summer
292,5,27.8,82,Summer
619,6,27.7,84,Summer
1088,7,27.9,81,Summer
1731,8,28.6,75,Summer
977,9,29.4,64,Summer
649,10,30.4,63,Summer
659,11,30.8,63,Summer
484,12,31.1,63,Summer
628,13,29.7,80,Summer
561,14,30.8,69,Summer
644,15,31.2,67,Summer
559,16,31.6,73,Summer
740,17,28.8,83,Summer
1850,18,28.1,86,Summer
1698,19,28.2,82,Summer
1591,20,27.9,78,Summer
1654,21,27.8,82,Summer
1494,22,27.5,82,Summer
1075,23,27.3,81,Summer
903,0,27.1,84,Summer
708,1,26.9,84,Summer
484,2,26.9,84,Summer
346,3,26.7,84,Summer
214,4,26.3,85,Summer
283,5,26.1,83,Summer
645,6,25.7,83,Summer
1027,7,26,78,Summer
1728,8,27.2,69,Summer
892,9,29,64,Summer
683,10,30.5,58,Summer
697,11,31.9,53,Summer
721,12,33.4,47,Summer
696,13,34.2,41,Summer
658,14,35.1,44,Summer
725,15,34.8,47,Summer
853,16,36.4,40,Summer
1293,17,36.3,40,Summer
2289,18,35.2,44,Summer
1903,19,33.4,49,Summer
1702,20,32.2,52,Summer
1641,21,31.3,55,Summer
1544,22,30.9,54,Summer
1198,23,30.4,58,Summer
1022,0,29.8,63,Summer
881,1,29,67,Summer
691,2,28.5,68,Summer
441,3,27.9,69,Summer
266,4,27.4,69,Summer
263,5,26.9,69,Summer
355,6,26.5,69,Summer
425,7,26.7,67,Summer
647,8,28,60,Summer
672,9,29.7,58,Summer
643,10,31.3,53,Summer
766,11,31.5,54,Summer
759,12,33.2,50,Summer
830,13,34.1,45,Summer
733,14,34.5,43,Summer
694,15,35,41,Summer
826,16,35.6,39,Summer
1006,17,35.8,36,Summer
1274,18,34.4,40,Summer
1482,19,33.8,44,Summer
1469,20,32.8,47,Summer
1437,21,31.6,63,Summer
1351,22,31.3,53,Summer
1076,23,30.7,55,Summer
997,0,29.9,56,Summer
703,1,29.4,58,Summer
554,2,29,60,Summer
387,3,28.5,62,Summer
260,4,28.1,63,Summer
196,5,27.7,65,Summer
261,6,27.2,66,Summer
316,7,27.4,61,Summer
520,8,28.6,54,Summer
568,9,29.7,55,Summer
483,10,31.6,51,Summer
526,11,32.8,49,Summer
670,12,33.8,44,Summer
704,13,34,47,Summer
697,14,35,45,Summer
820,15,34.9,46,Summer
959,16,34.1,47,Summer
1156,17,33.7,48,Summer
1225,18,33.4,49,Summer
1117,19,32,76,Summer
1208,20,29.4,86,Summer
1337,21,28.9,83,Summer
1127,22,28.8,79,Summer
707,23,28.7,81,Summer
409,0,28.4,85,Summer
231,1,28.2,88,Summer
212,2,28.1,78,Summer
196,3,27.7,88,Summer
151,4,27.1,91,Summer
230,5,26.8,90,Summer
594,6,26.7,89,Summer
1065,7,27,86,Summer
1657,8,28,78,Summer
903,9,29.4,74,Summer
639,10,30.6,67,Summer
677,11,31.7,58,Summer
724,12,33.4,54,Summer
698,13,33,54,Summer
651,14,33.6,55,Summer
709,15,34,51,Summer
901,16,33.5,52,Summer
1358,17,33.2,55,Summer
2367,18,33.1,59,Summer
2036,19,32.1,60,Summer
1847,20,31,64,Summer
1851,21,30.4,66,Summer
1635,22,29.9,60,Summer
1086,23,29.6,63,Summer
872,0,29.3,68,Summer
681,1,28.9,71,Summer
467,2,28.6,70,Summer
345,3,28.4,73,Summer
209,4,28.1,71,Summer
254,5,27.9,71,Summer
643,6,27.8,71,Summer
1097,7,27.9,71,Summer
1708,8,29.3,63,Summer
944,9,31,56,Summer
615,10,31.7,57,Summer
636,11,32.4,54,Summer
699,12,33.9,49,Summer
695,13,35.7,38,Summer
627,14,36.2,41,Summer
700,15,37.2,38,Summer
920,16,36.3,41,Summer
1306,17,34.7,51,Summer
2305,18,33.7,53,Summer
1972,19,32.7,56,Summer
1705,20,31.8,59,Summer
1684,21,31.3,59,Summer
1587,22,30.9,63,Summer
1165,23,30.3,65,Summer
1034,0,30,67,Summer
850,1,29.6,69,Summer
676,2,29.5,68,Summer
474,3,29.1,70,Summer
310,4,28.8,73,Summer
227,5,28.6,73,Summer
346,6,28.4,74,Summer
429,7,28.6,71,Summer
553,8,29.9,60,Summer
563,9,32,53,Summer
547,10,33.5,49,Summer
586,11,35.4,44,Summer
563,12,36.5,41,Summer
591,13,36.9,39,Summer
627,14,37.2,38,Summer
761,15,37.4,38,Summer
877,16,36.6,39,Summer
960,17,33.6,55,Summer
925,18,32.8,63,Summer
1301,19,28.7,76,Summer
1500,20,28.4,69,Summer
1507,21,28.6,69,Summer
1350,22,28.6,67,Summer
1008,23,28.5,69,Summer
808,0,28.4,68,Summer
535,1,28.2,70,Summer
381,2,28.1,68,Summer
252,3,27.9,68,Summer
173,4,27.8,69,Summer
263,5,28,66,Summer
631,6,27.5,72,Summer
1105,7,27.6,71,Summer
1660,8,28.2,68,Summer
876,9,30.6,55,Summer
612,10,31.9,51,Summer
672,11,33.5,48,Summer
668,12,34.5,44,Summer
652,13,35.1,39,Summer
638,14,35.3,40,Summer
720,15,35,38,Summer
902,16,34.5,37,Summer
1384,17,33.8,37,Summer
2481,18,32.4,40,Summer
2286,19,29.8,45,Summer
2114,20,27.9,47,Summer
2127,21,26.8,46,Summer
1943,22,25.9,45,Summer
1446,23,25,44,Summer
1109,0,24.1,45,Summer
842,1,23.4,47,Summer
572,2,22.8,50,Summer
375,3,22.4,52,Summer
276,4,22.1,54,Summer
304,5,21.8,55,Summer
719,6,21.8,51,Summer
1271,7,22,49,Summer
1918,8,23.5,44,Summer
1069,9,25.5,40,Summer
717,10,27,36,Summer
844,11,28.8,33,Summer
904,12,30.3,30,Summer
820,13,31.3,30,Summer
791,14,32.7,27,Summer
970,15,33.5,26,Summer
1112,16,33.7,26,Summer
1666,17,33.1,27,Summer
2797,18,32.5,28,Summer
2353,19,31,31,Summer
2130,20,28.4,40,Summer
2008,21,27.1,43,Summer
1787,22,26,45,Summer
1466,23,25.2,47,Summer
1191,0,24.5,48,Summer
969,1,23.9,51,Summer
698,2,23.4,53,Summer
483,3,23,54,Summer
316,4,22.6,55,Summer
262,5,22,58,Summer
397,6,21.6,60,Summer
475,7,21.7,57,Summer
754,8,23.2,47,Summer
771,9,25.3,42,Summer
769,10,27,37,Summer
857,11,28.4,35,Summer
952,12,29.8,33,Summer
1003,13,31.1,30,Summer
1121,14,31,31,Summer
1196,15,31.7,30,Summer
1398,16,31.8,33,Summer
1806,17,29.9,39,Summer
1979,18,30.1,37,Summer
2127,19,28.5,45,Summer
1965,20,27.6,46,Summer
1886,21,26.8,48,Summer
1681,22,26.3,48,Summer
1342,23,25.9,52,Summer
1100,0,25.3,53,Summer
844,1,25,57,Summer
611,2,24.5,59,Summer
425,3,24,59,Summer
264,4,23.6,61,Summer
223,5,23.4,63,Summer
260,6,23.1,64,Summer
392,7,23.3,64,Summer
592,8,24.4,58,Summer
645,9,26.3,50,Summer
732,10,27.3,49,Summer
795,11,28.4,43,Summer
926,12,30.9,37,Summer
943,13,32.4,33,Summer
972,14,33.4,31,Summer
1181,15,33.8,31,Summer
1395,16,33.3,32,Summer
1721,17,32.7,33,Summer
1928,18,32.3,41,Summer
2186,19,29.7,55,Summer
2029,20,28.5,58,Summer
1821,21,27.9,61,Summer
1546,22,27.7,62,Summer
1016,23,27.5,60,Summer
818,0,27,62,Summer
527,1,26.6,64,Summer
352,2,26.3,65,Summer
255,3,26.1,65,Summer
193,4,26.2,65,Summer
281,5,25.7,68,Summer
675,6,25.3,67,Summer
1285,7,25.4,60,Summer
1912,8,26.6,54,Summer
993,9,27.5,54,Summer
719,10,29.3,49,Summer
766,11,31.2,45,Summer
808,12,31.7,45,Summer
847,13,31.6,46,Summer
816,14,32.1,45,Summer
992,15,32.9,45,Summer
1253,16,32.3,45,Summer
1704,17,32.1,44,Summer
2628,18,31.6,47,Summer
2162,19,30.8,55,Summer
1999,20,29.8,61,Summer
1971,21,29.3,63,Summer
1630,22,29,63,Summer
1241,23,28.5,62,Summer
898,0,28.3,59,Summer
690,1,28,61,Summer
376,2,27.6,60,Summer
173,3,26.8,62,Summer
49,4,25.3,70,Summer
57,5,23.8,86,Summer
73,6,23.8,89,Summer
608,7,23.4,94,Summer
1530,8,24,84,Summer
876,9,24.4,82,Summer
402,10,24.8,82,Summer
681,11,24.7,85,Summer
848,12,25.7,74,Summer
827,13,27.1,66,Summer
788,14,28.5,58,Summer
957,15,29.5,57,Summer
1112,16,30.4,53,Summer
1663,17,30.8,52,Summer
2830,18,30.3,56,Summer
2364,19,29.2,62,Summer
2169,20,27.7,69,Summer
2057,21,26.8,72,Summer
1828,22,26.1,76,Summer
1277,23,25.6,75,Summer
1025,0,25.1,79,Summer
782,1,24.6,79,Summer
512,2,24.2,79,Summer
346,3,24.1,80,Summer
214,4,23.6,81,Summer
289,5,23.4,82,Summer
655,6,23.7,78,Summer
1330,7,24.3,74,Summer
1990,8,25.7,66,Summer
1015,9,28,56,Summer
700,10,30.2,52,Summer
710,11,32.1,49,Summer
784,12,33.9,45,Summer
727,13,35.3,41,Summer
760,14,36.2,36,Summer
842,15,36.8,36,Summer
993,16,37.4,35,Summer
1495,17,36.4,39,Summer
2528,18,35.4,40,Summer
2087,19,35.2,41,Summer
1808,20,33.2,51,Summer
1807,21,33.1,46,Summer
1556,22,32.1,47,Summer
1117,23,31.2,50,Summer
908,0,30.7,52,Summer
745,1,30.1,54,Summer
492,2,29.8,53,Summer
304,3,29.7,52,Summer
168,4,29.3,54,Summer
185,5,28.5,57,Summer
492,6,28.3,55,Summer
720,7,28.3,55,Summer
